"ABronte_Agnes.txt"	"ABronte_Tenant.txt"	"Austen_Emma.txt"	"Austen_Mansfield.txt"	"CBronte_Professor.txt"	"CBronte_Villette.txt"	"Dickens_Bleak.txt"	"Dickens_David.txt"	"EBronte_Wuthering.txt"	"Eliot_Middlemarch.txt"	"Eliot_Mill.txt"	"Fielding_Joseph.txt"	"Fielding_Tom.txt"	"Richardson_Clarissa.txt"	"Richardson_Pamela.txt"	"Sterne_Sentimental.txt"	"Sterne_Tristram.txt"	"Thackeray_Barry.txt"	"Thackeray_Pendennis.txt"	"Thackeray_Vanity.txt"	"Trollope_Barchester.txt"	"Trollope_Phineas.txt"	"Trollope_Prime.txt"
"then"	0.263419774044372	0.286224761130797	0.106577249808348	0.0994122796048518	0.23645719561766	0.179723668422706	0.154643378311126	0.172503935158651	0.246888180228372	0.124699637208864	0.203323351422542	0.18703469639739	0.202122283981809	0.206761098266913	0.233949004578846	0.245867718298888	0.154933565555597	0.123041716627873	0.0912854679152646	0.0994391370126908	0.204702599975739	0.297192591413257	0.284158014419433
"has"	0.0673183867002283	0.130862677844769	0.157061210243881	0.130674002751032	0.122732544392024	0.0798199673510585	0.301414002817321	0.119103203205162	0.141446353255838	0.185950088734628	0.0985373216113976	0.0328771927261038	0.00689053240847076	0.297976184683113	0.262396111166741	0.119282358382629	0.191262815410013	0.129311358239485	0.205602961581458	0.144071884978783	0.179430674052808	0.20848970060879	0.244672037229636
"their"	0.316103728853246	0.122497027206291	0.189470666325952	0.251344254095286	0.197047663014717	0.169424317796763	0.128494588887608	0.0900263648639959	0.125158591365772	0.164590956920516	0.191787274746086	0.295894734534934	0.2239423032753	0.228814234937345	0.191619709976059	0.180140704496215	0.184851771318057	0.157524745491736	0.190997286715015	0.245480113813507	0.194088391088108	0.108793716499496	0.132560066280033
"know"	0.175613182696248	0.218104463074616	0.210038205762651	0.15818431911967	0.127236490975217	0.162214772358603	0.250241103085276	0.221990477335443	0.105441826972534	0.220501625492752	0.196593973361276	0.105937621006334	0.135513804033258	0.194750939329026	0.217108317478813	0.0657270138026729	0.106316481191599	0.114420959411908	0.156449248088623	0.113550961737264	0.159213133314464	0.217587432998992	0.267588006134429
"much"	0.162442193994029	0.14878907207008	0.302903762613199	0.286357384019007	0.12498451768362	0.127711947761694	0.174044093044703	0.182848579568489	0.0831533107019168	0.168674320355567	0.149488326932413	0.18703469639739	0.232268363268869	0.177460451892584	0.239638425896425	0.194746707563475	0.170426922111157	0.145769167469964	0.144933235213159	0.14210279315675	0.217338562937204	0.192189596743012	0.201660526362178
"mrs"	0.0570742843762805	0.133850410215655	0.436904398337146	0.255095660872827	0.0304016394365563	0.0798199673510585	0.190070770433311	0.188160694265432	0.114014333230463	0.219873415733513	0.281672538850142	0.0898643267846836	0.181737792273416	0.118134408173534	0.277871337150556	0	0.0544938747816238	0.0478060172885367	0.167684382601271	0.269109215677909	0.38312239699163	0.0799842305971903	0.166052636217807
"into"	0.133173330211321	0.152971897389319	0.101591179641876	0.125046892584719	0.158764117057572	0.154490259389146	0.209471485166888	0.212484587877754	0.234029420841477	0.19882838879902	0.193709954192162	0.194340739225413	0.190063852266985	0.159548749338665	0.125622422692143	0.335938070546995	0.303456087019238	0.172415144319313	0.178638638751102	0.189360996885553	0.160224010351381	0.138740418950577	0.153008161610464
"some"	0.23854123982907	0.185836953469056	0.165163574264399	0.175065649618607	0.228575289097071	0.22967551895853	0.160547943664823	0.186483184361134	0.133731097623701	0.226469618205519	0.192267944607605	0.233793370496738	0.259543387385732	0.129212744435207	0.141097648675958	0.150928698361693	0.122878345095818	0.146552872671416	0.155325734637358	0.150307342415222	0.144555416279164	0.167549904852882	0.173103703573128
"must"	0.188784171398466	0.187629592891587	0.355880758131969	0.315743403776416	0.094582878247064	0.146765746419688	0.10347047857908	0.0998118393057346	0.160305867023283	0.177783361864527	0.178328518623554	0.117627289531171	0.169966466075612	0.237718318287848	0.204591590580139	0.0973733537817376	0.106850734865929	0.0862075721596564	0.102239724065096	0.107971868241503	0.14960980146375	0.166791760487032	0.180154770928449
"own"	0.156588421237488	0.169105652192099	0.188847407555143	0.216956358634488	0.11147267793404	0.136981363325042	0.0880061407479679	0.112952333556069	0.100298323217776	0.163020432522419	0.142278279009628	0.163655359347716	0.178579631586201	0.248693118696608	0.179558136782792	0.146060030672606	0.115398793655203	0.130095063440936	0.146056748664423	0.129631878283871	0.213800493307994	0.166033616121182	0.204480953304306
"think"	0.174149739507112	0.192409964685003	0.239331367990676	0.219457296486182	0.0776930785600883	0.125137110105208	0.141709568488741	0.165514310557409	0.0968693207146041	0.172443578910998	0.164389092639502	0.0840194925222652	0.124316688869493	0.215768717470329	0.223708046207204	0.0559896784244991	0.0822750658467654	0.0775868149436908	0.103363237516361	0.0735127613559166	0.130908576280781	0.252462073828098	0.296497382291244
"well"	0.23854123982907	0.224079927816386	0.239331367990676	0.186945104414155	0.162142076994967	0.17354405804714	0.160547943664823	0.148739211514428	0.11315708260467	0.150142132458028	0.181212537792668	0.150504482257275	0.200973861913731	0.152715383046418	0.284471065878947	0.102242021470825	0.133029164908082	0.105016496994491	0.115160128754642	0.0876245860804899	0.181452428126643	0.153524234084654	0.171340936734298
"good"	0.139027102967863	0.130265131370592	0.195703254034042	0.175690884081531	0.115976624517233	0.118957499729642	0.168983037027248	0.149857551450627	0.0822960600761239	0.168988425235186	0.144681628317223	0.164385963630519	0.194657540539299	0.154268420840111	0.343185893876362	0.175272036807128	0.137303194302719	0.119123190620616	0.179762152202367	0.163434621228779	0.12787594517003	0.107656499950721	0.119163038304923
"did"	0.200491716911549	0.211531451858668	0.220010346095595	0.188820807802926	0.206055556181104	0.242549707240958	0.11696662795896	0.132243697455497	0.206597400816103	0.16710379595747	0.125454833856462	0.1585411293681	0.144988286094906	0.105088890706518	0.1297188060408	0.109545023004455	0.127686628164785	0.161443271498993	0.164594720610293	0.161793711377084	0.302252234038252	0.2615598062183	0.268293112869961
"how"	0.180003512263654	0.166715466295391	0.231229003970158	0.181317994247843	0.11822859780883	0.168909350265466	0.153799868974883	0.1727835201427	0.196310393306587	0.111507232264853	0.0956533024422836	0.0905949310674859	0.0821121778676099	0.200652482945057	0.238272964780206	0.124151026071715	0.129823642862104	0.105016496994491	0.173582828220411	0.213646462690633	0.155675063685253	0.147459079157853	0.133265173015565
"say"	0.134636773400457	0.121899480732114	0.194456736492424	0.131299237213955	0.0821970251432818	0.105053376384619	0.195131826450766	0.171106010238402	0.0917258169598464	0.161764013003942	0.140836269425071	0.0935173481986951	0.110248518535532	0.203137343414964	0.230080198082893	0.0949390199371942	0.143179984720345	0.120690601023519	0.126395263267289	0.117160963410992	0.140511908131495	0.213796711169741	0.221403514957077
"about"	0.209272376046362	0.155362083286028	0.155191433931454	0.123796423658872	0.112598664579838	0.133891558137259	0.194288317114523	0.184246504488737	0.135445598875287	0.264476308639455	0.207168710314695	0.0810970753910559	0.0689053240847076	0.0746493499501475	0.102637160569124	0.160666033739867	0.145316999417663	0.122258011426422	0.241274513659115	0.213318280720294	0.191561198495815	0.239952691791571	0.280279927374006
"never"	0.187320728209331	0.175678663408047	0.223126639949641	0.176316118544454	0.128362477621015	0.1447058762945	0.189508430875816	0.185085259440886	0.155162363268525	0.170873054512902	0.182173877515706	0.168769589327333	0.188341219164867	0.121240483760919	0.122891500459705	0.0998076876262811	0.149591028812301	0.17084773391641	0.131731952160797	0.148666432563528	0.142028223686871	0.187261658364986	0.189673711858133
"can"	0.121465784698238	0.188824685839941	0.176382232138962	0.152557208953358	0.100212811476056	0.0731253894441955	0.140022549816256	0.102328104162182	0.114871583856256	0.14009077631021	0.154295025547603	0.124202728076392	0.170540677109651	0.235440529523766	0.249879384268067	0.111979356848998	0.123412598770148	0.0869912773611078	0.0733092526950279	0.0603854825423601	0.124843314059278	0.156556811548055	0.169225616527702
"may"	0.0819528185915823	0.123094573680468	0.138986705890419	0.121920720270101	0.0596772922273142	0.067975714131224	0.137492021807528	0.100650594257884	0.0942975688372252	0.112449546903711	0.0696971299202569	0.151235086540077	0.220784142588084	0.257907809605849	0.263306418577554	0.0925046860926508	0.142645731046015	0.100314265785782	0.087634049198654	0.0932036795762514	0.121305244430068	0.136845058035951	0.144899434151845
"see"	0.229760580694257	0.18703204641741	0.13836344711961	0.136926347380268	0.108094717996645	0.11020305169759	0.148738812957428	0.15572883611567	0.149161608887975	0.157052439809652	0.182173877515706	0.0876725139362767	0.0887156047590611	0.198995909298451	0.232128389757221	0.111979356848998	0.0929601393333583	0.0838564565553022	0.137911276142754	0.127662786461837	0.097044195544054	0.134570624938401	0.131149852808969
"lady"	0.0673183867002283	0.0675227515820043	0.0417583376442065	0.113167437789171	0.0258976928533628	0.0417123700350693	0.189789600654563	0.0338297830700109	0.0531495387991633	0.0301540684434533	0.0221108136298746	0.216258867709483	0.200112545362672	0.16928111951247	0.30199448353709	0.114413690693542	0.0133563418582411	0.213167814794787	0.215433704280024	0.23563465470334	0.0914843718410093	0.398404864254251	0.0948368559290663
"time"	0.207808932857226	0.173886023985515	0.173265938284917	0.194447917969238	0.147504250599588	0.120502402323534	0.180792167734643	0.182848579568489	0.103727325720948	0.121558588412671	0.115360766764563	0.121280310945183	0.151304607469337	0.154268420840111	0.132677305125941	0.180140704496215	0.18004348824909	0.149687693477222	0.117688034019987	0.107971868241503	0.097044195544054	0.109172788682421	0.151950501507166
"before"	0.141953989346134	0.166715466295391	0.155814692702263	0.164436663748906	0.133992410850007	0.108143181572402	0.150988171187408	0.16439597062121	0.132016596372115	0.151084447096886	0.149968996793932	0.154157503671287	0.1639372502182	0.133250642698807	0.134270343094863	0.158231699895324	0.15119378983529	0.118339485419165	0.125552628178841	0.136851881631327	0.128381383688488	0.158073100279755	0.150892841403868
"other"	0.121465784698238	0.115924015990344	0.137740188348801	0.13567587845442	0.0912049183096688	0.0973288634151617	0.11134323238401	0.108199388827225	0.0960120700888112	0.163334537402039	0.161024403608869	0.230140349082726	0.215329137764711	0.143500692137177	0.117657232847533	0.172837702962584	0.203016396245265	0.109718728203199	0.162066815344947	0.127662786461837	0.13141401479924	0.142910212962752	0.144194327416313
"miss"	0.266346660422642	0.0484012644083394	0.375201780027049	0.271351756908841	0.00337795993739514	0.0782750647571671	0.161110283222318	0.199903263595519	0.110585330727291	0.0490003612206116	0.074503828535447	0.0131508770904415	0.0333042399742753	0.234198099288812	0.0942168170191073	0	0.00106850734865929	0.0399689652740225	0.184537084370243	0.344919250826198	0.107152965913226	0.0830168080605909	0.00423064041319255
"sir"	0.0614646139436867	0.0376454278731528	0.0411350788733974	0.233212454670501	0.0101338798121854	0.0128741882824288	0.291010721003664	0.122178638029709	0.0368617769090971	0.11307775666295	0.035569569752407	0.133700583752822	0.160491984013965	0.116270762821104	0.320200631753343	0.0146060030672606	0.0715899923601725	0.0783705201451422	0.230601135872099	0.184766449300808	0.0379078888843961	0.0295676302681557	0.16675774295334
"made"	0.117075455130832	0.0758884022204827	0.124028495391001	0.122545954733025	0.112598664579838	0.124107175042614	0.110780892826515	0.174740615031048	0.0857250625792957	0.158937069087368	0.161505073470388	0.12347212379359	0.105941935780238	0.129937495405597	0.130401536598909	0.163100367584411	0.119138569375511	0.172415144319313	0.135383370877408	0.1509637063559	0.143544539242247	0.18081743125526	0.182622644502812
"shall"	0.106831352806884	0.147593979121726	0.136493670807182	0.117544079029636	0.0788190652058867	0.0669457790686297	0.0823827451730178	0.0684983210921708	0.16802112265542	0.103026400515132	0.0975759818883596	0.110321246703148	0.145275391611925	0.223326834732965	0.294712024250589	0.0754643491808467	0.1351661796054	0.0697497629291766	0.0609506047311151	0.0502118414618538	0.0909789333225507	0.145942790426153	0.116342611362795
"only"	0.200491716911549	0.174483570459693	0.212531240845887	0.233837689133425	0.137370370787402	0.123592207511316	0.11134323238401	0.0981343294014365	0.126873092617358	0.161449908124323	0.172079810423807	0.12054970666238	0.157046717809729	0.131594069052202	0.118112386552939	0.0949390199371942	0.0924258856590286	0.122258011426422	0.112632223489296	0.127662786461837	0.106142088876309	0.126989181279899	0.137143260060992
"too"	0.22244336474858	0.20914126596196	0.158307727785499	0.167562836063524	0.126110504329419	0.146765746419688	0.117528967516455	0.114629843460367	0.116586085107842	0.134750993356682	0.137952250255957	0.106668225289137	0.107090357848316	0.142465333608048	0.208005243370686	0.0876360184035639	0.0988369297509844	0.101097970987233	0.134540735788959	0.123068238877093	0.11675629776394	0.0921145404507926	0.0976572828711946
"might"	0.197564830533279	0.112338737145281	0.203182359283751	0.202575965987245	0.114850637871435	0.128741882824288	0.101502290127848	0.119382788189212	0.112299831978877	0.204796381511787	0.139874929702033	0.124933332359194	0.106516146814277	0.104364139736129	0.0912583179339663	0.082767350714477	0.0929601393333583	0.0721008785335308	0.0822973603051463	0.0964854992796406	0.168311026646719	0.194084957657637	0.209416700453031
"dear"	0.0556108411871451	0.0507914503050475	0.150205363764982	0.100662748530699	0.00788190652058867	0.0267783116274519	0.199349373131978	0.159643025892365	0.0248602681479957	0.0769556955067297	0.0571997135207625	0.0416444441197314	0.0551242592677661	0.188952931565907	0.381191228277789	0.0438180092017819	0.0625076798965685	0.0595615953103081	0.0949368866318752	0.136195517690649	0.0763212162872508	0.0640631989143373	0.0581713056813975
"like"	0.196101387344143	0.141618514379956	0.122781977849383	0.116918844566713	0.176779903390346	0.197232564486809	0.172075904593471	0.172503935158651	0.132016596372115	0.210450269344934	0.261003734804824	0.0767134496942421	0.0683311130506684	0.0700937724219831	0.0878446651434189	0.0754643491808467	0.127686628164785	0.0932609189727192	0.153359586097645	0.116832781440653	0.0828919170272128	0.115237943609222	0.139611133635354
"himself"	0.0556108411871451	0.11472892304199	0.0909957805381216	0.105664624234088	0.0495434124151288	0.0561314609113895	0.0978470830041304	0.0880692699756482	0.10715632822412	0.183123144818055	0.110554068149373	0.18703469639739	0.163363039184161	0.0785837123608349	0.0609905965244463	0.104676355315368	0.131960657559422	0.0752356993393365	0.163752085521844	0.109612778093197	0.24463224293397	0.26080166185245	0.265120132560066
"thought"	0.140490546156998	0.116521562464521	0.140856482202846	0.122545954733025	0.16664602357816	0.158095032108226	0.0972847434466354	0.125254072854255	0.101155573843569	0.128154790884676	0.158621054301274	0.0774440539770444	0.0887156047590611	0.130041031258509	0.14269068664488	0.0705956814917598	0.0555623821302831	0.0681823525262737	0.11600276384309	0.123396420847431	0.13141401479924	0.140256707682277	0.152303054874932
"come"	0.133173330211321	0.124289666628822	0.106577249808348	0.0675253219957484	0.0720631453310964	0.100418668602945	0.167858357912258	0.159643025892365	0.162877618900662	0.138834356791733	0.205246030868619	0.0474892783821499	0.0689053240847076	0.0905938712987227	0.130401536598909	0.0657270138026729	0.0651789482682167	0.0736682889364337	0.121620331099414	0.127334604491498	0.118272613319316	0.202045473499064	0.184737964709408
